1.876614234183559660e+00,2.368673636618010114e+00,1.000000000000000000e+00
2.105703579298572770e+00,2.434111808653322662e+00,1.000000000000000000e+00
1.855486864129716862e+00,1.851799516592779637e+00,1.000000000000000000e+00
1.827861919375425526e+00,2.197286378432363740e+00,1.000000000000000000e+00
1.781927439183065953e+00,1.812334646513898084e+00,1.000000000000000000e+00
1.620346082757443185e+00,1.398384838986950651e+00,1.000000000000000000e+00
1.826431675946082134e+00,1.201376324546427510e+00,1.000000000000000000e+00
1.961003466291120878e+00,2.089009783982537893e+00,1.000000000000000000e+00
1.702880685028969499e+00,1.755287909298285376e+00,1.000000000000000000e+00
2.145768478912947419e+00,1.830583071357777092e+00,1.000000000000000000e+00
2.025113767188640335e+00,1.490461944718170173e+00,1.000000000000000000e+00
1.844853908151709021e+00,2.236393334599253269e+00,1.000000000000000000e+00
1.642424258496874012e+00,1.660147363661763853e+00,1.000000000000000000e+00
1.675554411707554481e+00,1.774852367023197264e+00,1.000000000000000000e+00
1.401995770938517794e+00,1.376959238638478356e+00,1.000000000000000000e+00
2.602569287789298524e+00,2.769443447438142414e+00,1.000000000000000000e+00
2.052913061282953588e+00,2.360535183058808606e+00,1.000000000000000000e+00
1.795006894124727470e+00,1.789621977503582428e+00,1.000000000000000000e+00
1.891461620104023300e+00,1.516457267117877983e+00,1.000000000000000000e+00
2.126558543300149484e+00,2.128440747381432185e+00,1.000000000000000000e+00
2.248488152140375007e+00,2.501329533926733184e+00,1.000000000000000000e+00
2.834024125643732184e+00,3.119982863045730248e+00,1.000000000000000000e+00
1.843782902704498960e+00,1.880554340959248449e+00,1.000000000000000000e+00
2.332056813577549903e+00,2.381780195077993767e+00,1.000000000000000000e+00
2.063042243131123055e+00,2.040708476122139015e+00,1.000000000000000000e+00
2.260302905731443879e+00,1.878963411996922961e+00,1.000000000000000000e+00
1.791430009869914297e+00,1.446913330347705084e+00,1.000000000000000000e+00
2.168124987922237956e+00,2.124480318037508031e+00,1.000000000000000000e+00
2.464856183185439420e+00,2.565630481365850368e+00,1.000000000000000000e+00
1.620972711839304692e+00,1.567977041390191228e+00,1.000000000000000000e+00
1.988018462734931546e+00,1.940853814685279621e+00,1.000000000000000000e+00
1.964878562698030295e+00,2.045493987018414117e+00,1.000000000000000000e+00
2.323964367172726586e+00,2.118033002846037682e+00,1.000000000000000000e+00
1.842816283969853197e+00,1.680116454647422541e+00,1.000000000000000000e+00
3.026082390903827246e+00,2.763642847055971963e+00,1.000000000000000000e+00
2.279629705106567261e+00,2.179700950729445363e+00,1.000000000000000000e+00
2.242045613708926410e+00,1.613836343573473497e+00,1.000000000000000000e+00
2.648340577384372008e+00,2.518177581321506153e+00,1.000000000000000000e+00
2.082957769973072804e+00,2.146429546671479116e+00,1.000000000000000000e+00
1.899262223555991280e+00,1.996246297727282348e+00,1.000000000000000000e+00
1.518621893532106082e+00,1.255579430518255268e+00,1.000000000000000000e+00
1.578634275329232839e+00,1.712587603845501238e+00,1.000000000000000000e+00
2.731524280148273753e+00,2.711174040270544872e+00,1.000000000000000000e+00
2.387215079581690880e+00,2.469235653711839173e+00,1.000000000000000000e+00
2.416347702065352987e+00,2.110757715978590188e+00,1.000000000000000000e+00
2.163765925048826144e+00,1.972017394185509254e+00,1.000000000000000000e+00
1.724322485833437835e+00,1.821968107676255055e+00,1.000000000000000000e+00
1.826483466434384306e+00,-1.882341478537564283e+00,0.000000000000000000e+00
1.074516197550620111e+00,-1.843814532546647955e+00,0.000000000000000000e+00
2.202779237507933363e+00,1.930209755615106548e+00,1.000000000000000000e+00
1.526321173579356927e+00,1.478805261114216840e+00,1.000000000000000000e+00
1.721003752273015275e+00,1.403610353151411694e+00,1.000000000000000000e+00
2.437772122402511066e+00,1.993907593459005367e+00,1.000000000000000000e+00
2.545898949274251422e+00,3.049499335734587202e+00,1.000000000000000000e+00
1.816126382489416269e+00,1.978536390574270998e+00,1.000000000000000000e+00
1.785610569607041676e+00,2.039635733988845789e+00,1.000000000000000000e+00
1.789766478855478571e+00,1.526995923591685900e+00,1.000000000000000000e+00
2.137617484013407232e+00,2.015508674176925030e+00,1.000000000000000000e+00
2.821771624175548165e+00,3.089608351533679187e+00,1.000000000000000000e+00
1.553789958477624911e+00,2.115214639801800800e+00,1.000000000000000000e+00
1.534046994602554559e+00,1.189272942177543202e+00,1.000000000000000000e+00
2.614947707296171764e+00,2.452878119977753180e+00,1.000000000000000000e+00
2.502424078100302651e+00,2.652592829193070045e+00,1.000000000000000000e+00
2.159471108312637888e+00,2.580602756514879470e+00,1.000000000000000000e+00
1.585356064835317103e+00,1.727176235449698893e+00,1.000000000000000000e+00
1.328168114597189309e+00,1.020998084287889629e+00,1.000000000000000000e+00
1.904058509585738079e+00,1.932972774812729888e+00,1.000000000000000000e+00
2.396612879994215017e+00,2.452548763826700728e+00,1.000000000000000000e+00
2.060777140694328935e+00,2.194763911523024191e+00,1.000000000000000000e+00
4.620894550890983332e+00,-2.162137178878836163e+00,0.000000000000000000e+00
2.181856990210527592e+00,2.004417957117364590e+00,1.000000000000000000e+00
2.648229777972643362e+00,2.474638481694635850e+00,1.000000000000000000e+00
2.916429558271637301e+00,2.631527774493844785e+00,1.000000000000000000e+00
1.264125198097460601e+00,1.248476658778123305e+00,1.000000000000000000e+00
1.981274333327784909e+00,2.115905982806250751e+00,1.000000000000000000e+00
