-3.083261128574256382e+00,3.464476255955566408e+00,0.000000000000000000e+00
-4.747786212873355005e+00,4.687969705529672737e+00,0.000000000000000000e+00
-3.645873650774622554e+00,2.857374610523096603e+00,0.000000000000000000e+00
-3.843814532546648177e+00,3.074516197550620333e+00,0.000000000000000000e+00
-4.231725856541141972e+00,4.932656822175476741e+00,0.000000000000000000e+00
4.402458633570561553e+00,4.037276764989337963e+00,1.000000000000000000e+00
-3.783495858740950180e+00,3.542943169453842245e+00,0.000000000000000000e+00
-3.682436260221073621e+00,4.043212010443236970e+00,0.000000000000000000e+00
-3.576779605832480780e+00,4.381739185477901088e+00,1.000000000000000000e+00
-3.756085822994596146e+00,4.988492311830755810e+00,1.000000000000000000e+00
-3.538476195971160365e+00,2.787450126408614004e+00,0.000000000000000000e+00
-3.924431033892647136e+00,4.515289079141902029e+00,0.000000000000000000e+00
4.763642847055971963e+00,5.026082390903827246e+00,1.000000000000000000e+00
-4.444228870028918976e+00,3.745225614076336917e+00,1.000000000000000000e+00
-4.731184233882529178e+00,4.955735638240836849e+00,1.000000000000000000e+00
-4.162137178878836608e+00,6.620894550890983332e+00,0.000000000000000000e+00
-4.829402463053780181e+00,4.703992364996100406e+00,0.000000000000000000e+00
-4.107386130237892452e+00,3.461197689463089144e+00,0.000000000000000000e+00
-3.935216887324785695e+00,3.318010243838337647e+00,0.000000000000000000e+00
4.360535183058808606e+00,4.052913061282954033e+00,1.000000000000000000e+00
3.403610353151412138e+00,3.721003752273015053e+00,1.000000000000000000e+00
-3.635527098649089517e+00,4.335399249622057916e+00,0.000000000000000000e+00
4.501329533926733184e+00,4.248488152140375007e+00,1.000000000000000000e+00
-3.346523133676299278e+00,1.775508948091766293e+00,0.000000000000000000e+00
-4.075531721703034016e+00,3.495083899108843539e+00,0.000000000000000000e+00
-3.853891698677716082e+00,4.885942923591123588e+00,0.000000000000000000e+00
-4.182710626900294493e+00,4.552025812435097407e+00,0.000000000000000000e+00
4.197286378432363740e+00,3.827861919375425526e+00,1.000000000000000000e+00
-3.473904439278579837e+00,3.755804328925101743e+00,0.000000000000000000e+00
-3.847919204112024705e+00,2.975366720552841127e+00,0.000000000000000000e+00
-3.390904634003198304e+00,2.597191163239121359e+00,0.000000000000000000e+00
-4.456820629862210836e+00,4.811674390486648356e+00,0.000000000000000000e+00
-3.701914808307103399e+00,5.537603250671571331e+00,0.000000000000000000e+00
-4.270964101103101207e+00,5.502807824562566452e+00,0.000000000000000000e+00
-4.167612712558777410e+00,4.075762968824252930e+00,0.000000000000000000e+00
-3.950759640218976187e+00,3.326625058447200800e+00,0.000000000000000000e+00
-3.610903005589928050e+00,2.968354519636335009e+00,0.000000000000000000e+00
-3.209820603882053369e+00,3.581151938391973655e+00,0.000000000000000000e+00
-4.119581993069181713e+00,3.258472868462764627e+00,0.000000000000000000e+00
-4.144682498885091881e+00,3.410027297012014458e+00,0.000000000000000000e+00
4.045493987018414117e+00,3.964878562698031406e+00,1.000000000000000000e+00
4.116592523312671226e+00,4.130542580502720718e+00,1.000000000000000000e+00
-4.143950324406976193e+00,3.643297784418277008e+00,0.000000000000000000e+00
-3.955030810289028587e+00,3.597953819077586601e+00,0.000000000000000000e+00
-3.547344220826272210e+00,2.522872427345442148e+00,1.000000000000000000e+00
-4.073107479064956848e+00,5.323665516386377305e+00,0.000000000000000000e+00
-4.519178707625039593e+00,5.268386394314715560e+00,0.000000000000000000e+00
3.680116454647423208e+00,3.842816283969852975e+00,1.000000000000000000e+00
4.236393334599253713e+00,3.844853908151709021e+00,1.000000000000000000e+00
-4.140272540550111735e+00,3.712913096113552580e+00,0.000000000000000000e+00
4.130921659118361511e+00,3.946732017328646425e+00,1.000000000000000000e+00
-4.177759355658959173e+00,5.071286795990006091e+00,0.000000000000000000e+00
-4.272056531613428021e+00,5.202238324059599073e+00,0.000000000000000000e+00
-4.354440221929815280e+00,4.963623995419299995e+00,0.000000000000000000e+00
-3.765520568169418603e+00,4.928481716602794549e+00,0.000000000000000000e+00
-3.558423046750395002e+00,3.909500305857964708e+00,0.000000000000000000e+00
-3.402614044162473039e+00,4.234616228024664863e+00,0.000000000000000000e+00
-4.019180105774474043e+00,4.916928896422880335e+00,0.000000000000000000e+00
-3.658815184554096156e+00,4.029402130169649432e+00,0.000000000000000000e+00
-3.882341478537564061e+00,3.826483466434384084e+00,0.000000000000000000e+00
-4.537284211897246067e+00,5.172851612737983551e+00,0.000000000000000000e+00
-3.875502069465007970e+00,3.523344392462736341e+00,0.000000000000000000e+00
4.266860641600925597e+00,4.067257345954545578e+00,1.000000000000000000e+00
-4.528699718676467256e+00,3.632689076901390202e+00,0.000000000000000000e+00
4.711174040270544872e+00,4.731524280148273753e+00,0.000000000000000000e+00
3.613836343573472831e+00,4.242045613708926410e+00,1.000000000000000000e+00
-4.188184082450855605e+00,4.334241716737422756e+00,0.000000000000000000e+00
-4.083972578190127045e+00,4.734163511282733161e+00,0.000000000000000000e+00
-3.961775491513455094e+00,3.144653136013467964e+00,0.000000000000000000e+00
-4.353256181600860586e+00,4.320430547358412809e+00,0.000000000000000000e+00
-4.182082791529656340e+00,5.083768956340945167e+00,0.000000000000000000e+00
-3.634451538352160949e+00,3.931436990973312895e+00,0.000000000000000000e+00
-4.384646340419030786e+00,3.896435506407351035e+00,0.000000000000000000e+00
-4.615509593999873594e+00,5.911715089742783036e+00,0.000000000000000000e+00
-4.173671324239652591e+00,4.374482276620803134e+00,0.000000000000000000e+00
-4.064140187192664122e+00,4.160485419292199616e+00,0.000000000000000000e+00
-3.761953556367662266e+00,4.424318777345380482e+00,0.000000000000000000e+00
-3.673972251781643994e+00,2.616264987097248085e+00,0.000000000000000000e+00
-4.246864533869652902e+00,3.652506317969723248e+00,0.000000000000000000e+00
-4.148494428196489281e+00,3.901317776666148873e+00,0.000000000000000000e+00
-3.704598593001760864e+00,4.834444770474600084e+00,0.000000000000000000e+00
5.049499335734587646e+00,4.545898949274251422e+00,1.000000000000000000e+00
3.812334646513897418e+00,3.781927439183065509e+00,1.000000000000000000e+00
-4.165185632676768002e+00,4.703607739184249681e+00,0.000000000000000000e+00
-4.226923242057264218e+00,3.731640142484925704e+00,0.000000000000000000e+00
3.979091573058283871e+00,4.024142329452992328e+00,0.000000000000000000e+00
3.201376324546428176e+00,3.826431675946081690e+00,1.000000000000000000e+00
-3.910030016316743851e+00,4.066042697168851916e+00,0.000000000000000000e+00
-4.113454521929303276e+00,4.774547374859198001e+00,0.000000000000000000e+00
4.470232154455812790e+00,4.526892070522323230e+00,1.000000000000000000e+00
-3.113208503127660176e+00,3.521744239888330519e+00,0.000000000000000000e+00
-4.525968118938818563e+00,4.569506165874098080e+00,0.000000000000000000e+00
-4.645124468783667027e+00,4.656836582953332027e+00,0.000000000000000000e+00
-4.064773801560187749e+00,3.779747478765988156e+00,0.000000000000000000e+00
-3.897515306433894988e+00,5.592855004020455212e+00,0.000000000000000000e+00
3.913052022268631358e+00,3.994249852317472982e+00,1.000000000000000000e+00
-3.384698861098661471e+00,3.754067479753411263e+00,0.000000000000000000e+00
-3.276296431459415182e+00,3.514912579172341012e+00,0.000000000000000000e+00
-3.863818725976671420e+00,4.780689534282487330e+00,0.000000000000000000e+00
