2.811674390486647024e+00,-2.456820629862210836e+00,0.000000000000000000e+00
1.410027297012014236e+00,-2.144682498885091437e+00,0.000000000000000000e+00
1.842816283969853197e+00,1.680116454647422541e+00,1.000000000000000000e+00
2.687969705529672293e+00,-2.747786212873354561e+00,0.000000000000000000e+00
1.822430261590315181e+00,-1.867348291808790917e+00,0.000000000000000000e+00
7.874501264086142260e-01,-1.538476195971160587e+00,0.000000000000000000e+00
1.801810851523785617e+00,1.959475182380900904e+00,1.000000000000000000e+00
1.495083899108843317e+00,-2.075531721703034460e+00,0.000000000000000000e+00
1.074516197550620111e+00,-1.843814532546647955e+00,0.000000000000000000e+00
8.573746105230968251e-01,-1.645873650774622110e+00,0.000000000000000000e+00
2.450831126429233287e+00,1.867840582362694901e+00,1.000000000000000000e+00
2.988492311830755810e+00,-1.756085822994595480e+00,0.000000000000000000e+00
2.731524280148273753e+00,2.711174040270544872e+00,1.000000000000000000e+00
2.457441097231403582e+00,-2.277054239043953210e+00,0.000000000000000000e+00
2.248488152140375007e+00,2.501329533926733184e+00,1.000000000000000000e+00
2.552025812435098295e+00,-2.182710626900294937e+00,0.000000000000000000e+00
2.043212010443236970e+00,-1.682436260221074287e+00,0.000000000000000000e+00
1.781927439183065953e+00,1.812334646513898084e+00,1.000000000000000000e+00
2.089722014013989604e+00,1.841428958926119686e+00,1.000000000000000000e+00
2.512396202018717162e+00,-2.049143497711299666e+00,0.000000000000000000e+00
1.597953819077586379e+00,-1.955030810289029253e+00,0.000000000000000000e+00
4.620894550890983332e+00,-2.162137178878836163e+00,0.000000000000000000e+00
1.954684029591613692e+00,2.363598528918680941e+00,1.000000000000000000e+00
1.282527008248360190e+00,-2.133554911845836344e+00,0.000000000000000000e+00
2.115479175963097536e+00,-1.982732123475283270e+00,0.000000000000000000e+00
2.202959440069429231e+00,1.933936590889232088e+00,1.000000000000000000e+00
2.075762968824253374e+00,-2.167612712558776966e+00,0.000000000000000000e+00
1.318010243838337647e+00,-1.935216887324785695e+00,0.000000000000000000e+00
1.581151938391973433e+00,-1.209820603882053369e+00,0.000000000000000000e+00
2.202779237507933363e+00,1.930209755615106548e+00,1.000000000000000000e+00
1.904058509585738079e+00,1.932972774812729888e+00,1.000000000000000000e+00
2.381739185477901088e+00,-1.576779605832480780e+00,0.000000000000000000e+00
2.323964367172726586e+00,2.118033002846037682e+00,1.000000000000000000e+00
