-7.188193100936811630e-01,-2.460399476190454071e-01,1.000000000000000000e+00
-5.327934559284870364e-01,-1.920036542990790907e-01,1.000000000000000000e+00
1.624249183061733603e+00,5.563893849449857987e-01,1.000000000000000000e+00
5.008342189439232151e-01,8.399901102874712810e-02,0.000000000000000000e+00
-6.366067792854144258e-01,1.583899539680285462e-01,0.000000000000000000e+00
-1.980288347889558986e+00,1.245326944258744684e+00,0.000000000000000000e+00
-8.250015818518475763e-01,-9.039465087505407226e-01,1.000000000000000000e+00
1.541336312843699874e+00,2.614681985563293010e-01,1.000000000000000000e+00
8.726602358973486462e-01,8.347010645162690201e-01,1.000000000000000000e+00
-8.780399688142320747e-01,-1.236998199648463581e+00,0.000000000000000000e+00
3.043540775719003610e-01,2.559351953784165246e-01,1.000000000000000000e+00
1.986125747181497203e-01,-3.209516102896319278e-01,0.000000000000000000e+00
-1.295903498487834538e-01,-1.191576637340208966e-01,1.000000000000000000e+00
-2.456111393873790794e-01,-3.186220518223012443e-01,1.000000000000000000e+00
5.415248626733912274e-02,-1.644917432743352725e-01,0.000000000000000000e+00
2.485646277755142186e-02,-1.261319271205403769e+00,0.000000000000000000e+00
-4.413643593919585606e-01,-3.923742414830153069e-01,0.000000000000000000e+00
5.072128647566422899e-01,-2.694751829499859586e-01,0.000000000000000000e+00
1.200293207169511822e+00,4.130818715726518042e-01,1.000000000000000000e+00
1.381962886287828596e+00,4.892063371414685502e-01,1.000000000000000000e+00
2.526936527837071456e-01,9.398365467005775908e-02,0.000000000000000000e+00
3.913852006680371698e-01,8.187459927514445512e-01,0.000000000000000000e+00
-6.386033444780117030e-01,-7.243478642331937882e-03,0.000000000000000000e+00
-1.229165874037358441e-01,-1.010218612920703862e-01,0.000000000000000000e+00
2.138656354501945245e+00,-1.454862635472502719e+00,0.000000000000000000e+00
-2.845371656135088356e-01,-2.771464216283286430e-01,0.000000000000000000e+00
3.242948541500464965e-01,3.223859719399941870e-01,1.000000000000000000e+00
6.275127306824321294e-03,-1.279825918624010184e-01,0.000000000000000000e+00
1.146713077461366526e-01,-2.150314636442384741e-01,0.000000000000000000e+00
-6.209313154012697789e-01,5.249772162460288882e-01,0.000000000000000000e+00
5.978556200819221678e-01,1.312044065067317355e-01,1.000000000000000000e+00
8.826490759032253886e-01,-1.286879498943341860e-01,0.000000000000000000e+00
-4.978054834384679772e-01,-1.579385178697077230e-01,1.000000000000000000e+00
3.866023729155609323e-01,-1.568243517432776624e-01,0.000000000000000000e+00
-1.947189630881143385e+00,-6.960707823402497718e-01,1.000000000000000000e+00
3.501445790750719600e-01,4.821954447883939898e-01,0.000000000000000000e+00
7.763419433822180693e-01,-1.701559896079656853e-01,1.000000000000000000e+00
3.367902808154228378e-01,3.955633221160158031e-01,0.000000000000000000e+00
1.005254291211886919e+00,3.321855278813221068e-01,0.000000000000000000e+00
5.609849834989849571e-01,-1.398772634069390675e-01,0.000000000000000000e+00
5.822125604672961918e-01,6.030702616598329069e-01,1.000000000000000000e+00
-1.945050341012987127e+00,-1.842226782992320233e+00,0.000000000000000000e+00
2.337814462730185561e-01,2.245764274653117287e-01,1.000000000000000000e+00
-3.231596512243100627e-01,-1.042560812608259585e-01,1.000000000000000000e+00
5.909156335886571743e-01,5.741501320190853797e-01,1.000000000000000000e+00
-4.847167096013951237e-01,2.468443624243519818e-01,0.000000000000000000e+00
5.268032501244063193e-01,1.927635046448124279e-01,1.000000000000000000e+00
-3.082361156824297566e-01,-1.504697714080946991e-01,0.000000000000000000e+00
7.883118886829423855e-02,-3.586003159222189152e-01,0.000000000000000000e+00
7.439358123272868939e-01,2.752765946924677909e-01,1.000000000000000000e+00
9.589021751934091453e-01,9.716938189375052826e-01,1.000000000000000000e+00
9.600417997618370114e-01,2.980110313580705550e-01,0.000000000000000000e+00
-7.685579122772212557e-01,-4.223181233802606904e+00,0.000000000000000000e+00
-2.879118529090303746e-01,-3.303111716315471624e-01,1.000000000000000000e+00
-9.884646171567965656e-01,-1.114908182235518908e+00,1.000000000000000000e+00
-1.034417661529910104e+00,1.355435984747517031e+00,1.000000000000000000e+00
