-3.503042344254656548e+00,2.182961695418886183e+00,0.000000000000000000e+00
-3.820598361079520000e+00,3.732531399604273492e+00,0.000000000000000000e+00
4.470232154455812790e+00,4.526892070522323230e+00,1.000000000000000000e+00
-3.935216887324785695e+00,3.318010243838337647e+00,0.000000000000000000e+00
-3.847919204112024705e+00,2.975366720552841127e+00,0.000000000000000000e+00
-4.107386130237892452e+00,3.461197689463089144e+00,0.000000000000000000e+00
4.763642847055971963e+00,5.026082390903827246e+00,1.000000000000000000e+00
-3.645873650774622554e+00,2.857374610523096603e+00,0.000000000000000000e+00
-4.231725856541141972e+00,4.932656822175476741e+00,0.000000000000000000e+00
-4.119581993069181713e+00,3.258472868462764627e+00,0.000000000000000000e+00
-4.277054239043953210e+00,4.457441097231403582e+00,0.000000000000000000e+00
-4.270964101103101207e+00,5.502807824562566452e+00,0.000000000000000000e+00
3.446913330347704640e+00,3.791430009869913409e+00,1.000000000000000000e+00
-3.867348291808791139e+00,3.822430261590315403e+00,0.000000000000000000e+00
-3.682436260221073621e+00,4.043212010443236970e+00,0.000000000000000000e+00
-4.133554911845836344e+00,3.282527008248360190e+00,0.000000000000000000e+00
-4.115191579783705755e+00,3.766788973932003071e+00,0.000000000000000000e+00
3.403610353151412138e+00,3.721003752273015053e+00,1.000000000000000000e+00
-3.701914808307103399e+00,5.537603250671571331e+00,0.000000000000000000e+00
-3.783495858740950180e+00,3.542943169453842245e+00,0.000000000000000000e+00
-4.162137178878836608e+00,6.620894550890983332e+00,0.000000000000000000e+00
-3.924431033892647136e+00,4.515289079141902029e+00,0.000000000000000000e+00
-4.019180105774474043e+00,4.916928896422880335e+00,0.000000000000000000e+00
-3.853891698677716082e+00,4.885942923591123588e+00,0.000000000000000000e+00
-3.950759640218976187e+00,3.326625058447200800e+00,0.000000000000000000e+00
-3.799250273409447320e+00,3.559453012520440662e+00,0.000000000000000000e+00
-4.167612712558777410e+00,4.075762968824252930e+00,0.000000000000000000e+00
-4.353256181600860586e+00,4.320430547358412809e+00,0.000000000000000000e+00
-3.725394120120719244e+00,5.080670378367774020e+00,0.000000000000000000e+00
-3.209820603882053369e+00,3.581151938391973655e+00,0.000000000000000000e+00
-3.537947115184061797e+00,2.895337356155907482e+00,0.000000000000000000e+00
-3.635527098649089517e+00,4.335399249622057916e+00,0.000000000000000000e+00
